"respondente_id","categoria","tecnologia","ano_pesquisa"
"8x69seuajx4ynwwm6g7mv8x69seuaw25","linguagem","SQL","2023"
"tnz7fzz84c6myjbtnzrxair1x0jwyfr6","linguagem","SQL","2023"
"tnz7fzz84c6myjbtnzrxair1x0jwyfr6","linguagem","Python","2023"
"w4cirkuv688wv61nz2w4cirzrpfqmxor","linguagem","SQL","2023"
"w4cirkuv688wv61nz2w4cirzrpfqmxor","linguagem","Python","2023"
"ef3q0jaex51o04z2bef3q0jy2ncugn9u","linguagem","Python","2023"
"oasdxs66zmmerv7kah6xoasdxs6cgnj6","linguagem","SQL","2023"
"oasdxs66zmmerv7kah6xoasdxs6cgnj6","linguagem","Python","2023"
"ssf52ughzdnfagkz9vk5issf52uraolw","linguagem","SQL","2023"
"ssf52ughzdnfagkz9vk5issf52uraolw","linguagem","Python","2023"
"ssf52ughzdnfagkz9vk5issf52uraolw","linguagem","Visual Basic/VBA","2023"
"k4yr124ty7gmh3ck4yr18dmbflmba6ua","linguagem","SQL","2023"
"k4yr124ty7gmh3ck4yr18dmbflmba6ua","linguagem","Python","2023"
"ba4eg42uvd7lan0oba4esecqtffm6x6o","linguagem","SQL","2023"
"ba4eg42uvd7lan0oba4esecqtffm6x6o","linguagem","Python","2023"
"9j1xxf38788beuj4g9j1xs8ezxdj1u7h","linguagem","R","2023"
"9j1xxf38788beuj4g9j1xs8ezxdj1u7h","linguagem","Python","2023"
"0zutq4iuaabxdj4q77fe0zutq4pw7zd6","linguagem","SQL","2023"
"0zutq4iuaabxdj4q77fe0zutq4pw7zd6","linguagem","Python","2023"
"ploil5gz9s0qmsr1tploil8y5l2ss9d5","linguagem","SQL","2023"
"ploil5gz9s0qmsr1tploil8y5l2ss9d5","linguagem","Python","2023"
"dl3vmgfrzdzfadl3vm4mpl3wsuctvyji","linguagem","SQL","2023"
"dl3vmgfrzdzfadl3vm4mpl3wsuctvyji","linguagem","Python","2023"
"dl3vmgfrzdzfadl3vm4mpl3wsuctvyji","linguagem","Java","2023"
"dl3vmgfrzdzfadl3vm4mpl3wsuctvyji","linguagem","Scala","2023"
"dl3vmgfrzdzfadl3vm4mpl3wsuctvyji","linguagem","JavaScript","2023"
"t2mvw3983m8tvlq9pt2mvwosxnz24fwq","linguagem","SQL","2023"
"t2mvw3983m8tvlq9pt2mvwosxnz24fwq","linguagem","Python","2023"
"hg80ixxzduteu528rtthg80ixxz2jiiu","linguagem","SQL","2023"
"hg80ixxzduteu528rtthg80ixxz2jiiu","linguagem","Python","2023"
"hg80ixxzduteu528rtthg80ixxz2jiiu","linguagem","Java","2023"
"hg80ixxzduteu528rtthg80ixxz2jiiu","linguagem","JavaScript","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","linguagem","SQL","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","linguagem","R","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","linguagem","Python","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","linguagem","Scala","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","linguagem","Rust","2023"
"2ff2fwwwqsu3b2ff2fgg3jecxej3pfr4","linguagem","SQL","2023"
"ts5jatlqedz1j52zcdrts5d6yygvpilc","linguagem","Python","2023"
"a59rfu5y0qn6x7p4ooi7oiba59rfu5y0","linguagem","SQL","2023"
"a59rfu5y0qn6x7p4ooi7oiba59rfu5y0","linguagem","R","2023"
"a59rfu5y0qn6x7p4ooi7oiba59rfu5y0","linguagem","Python","2023"
"a59rfu5y0qn6x7p4ooi7oiba59rfu5y0","linguagem","SAS/Stata","2023"
"8te2i17cwubuikgxb8te2hz5im19eevh","linguagem","SQL","2023"
"8te2i17cwubuikgxb8te2hz5im19eevh","linguagem","Python","2023"
"1ftlcrww87ofagr5xu1ftlmm51jbd1ek","linguagem","SQL","2023"
"1ftlcrww87ofagr5xu1ftlmm51jbd1ek","linguagem","Python","2023"
"tfjzhj1m92w2rtfjzh937lbm1vx7j6rt","linguagem","SQL","2023"
"tfjzhj1m92w2rtfjzh937lbm1vx7j6rt","linguagem","R","2023"
"tfjzhj1m92w2rtfjzh937lbm1vx7j6rt","linguagem","Python","2023"
"xu2zjbxe1xlxp72eixu2zjbx5k1z6ssn","linguagem","SQL","2023"
"xu2zjbxe1xlxp72eixu2zjbx5k1z6ssn","linguagem","R","2023"
"xu2zjbxe1xlxp72eixu2zjbx5k1z6ssn","linguagem","Python","2023"
"qud8ymo3gdldpzx8hzczgwqud8ymosms","linguagem","SQL","2023"
"qud8ymo3gdldpzx8hzczgwqud8ymosms","linguagem","R","2023"
"qud8ymo3gdldpzx8hzczgwqud8ymosms","linguagem","Python","2023"
"tpnkcpewwg30rqqewa3o56tpnkcpecxe","linguagem","SQL","2023"
"m13qcvikywmt5p4fm134hap89pxdf15t","linguagem","SQL","2023"
"37eyqmrmzijinft37eyaywaw3l9f75ko","linguagem","SQL","2023"
"37eyqmrmzijinft37eyaywaw3l9f75ko","linguagem","Scala","2023"
"2d0h56ie7awmez2olgsb2d0h56ihb420","linguagem","SQL","2023"
"2d0h56ie7awmez2olgsb2d0h56ihb420","linguagem","Python","2023"
"2d0h56ie7awmez2olgsb2d0h56ihb420","linguagem","Java","2023"
"zq6pr6qlwko2izq6pkcw013uq6nfzdvi","linguagem","SQL","2023"
"zq6pr6qlwko2izq6pkcw013uq6nfzdvi","linguagem","Python","2023"
"h2ch0qx9hzxath2cqv8ug8u86hqmjm5a","linguagem","SQL","2023"
"h2ch0qx9hzxath2cqv8ug8u86hqmjm5a","linguagem","R","2023"
"vzj3gquaf9m1d8vzj3gw71f6ipom678k","linguagem","SQL","2023"
"vzj3gquaf9m1d8vzj3gw71f6ipom678k","linguagem","Python","2023"
"e3da4wubpm5w8flv1ay6e3da4wu6sa4v","linguagem","SQL","2023"
"e3da4wubpm5w8flv1ay6e3da4wu6sa4v","linguagem","Python","2023"
"e3da4wubpm5w8flv1ay6e3da4wu6sa4v","linguagem","Scala","2023"
"ykq4d032lqgwdugpasykq4d0oswunmkq","linguagem","SQL","2023"
"ykq4d032lqgwdugpasykq4d0oswunmkq","linguagem","Python","2023"
"dpuoi1t1stvja2zpdpudxgfqjcsb8zom","linguagem","SQL","2023"
"dpuoi1t1stvja2zpdpudxgfqjcsb8zom","linguagem","Python","2023"
"801tg58zink9hfosqee801tg58k7unee","linguagem","SQL","2023"
"801tg58zink9hfosqee801tg58k7unee","linguagem","Python","2023"
"801tg58zink9hfosqee801tg58k7unee","linguagem","Java","2023"
"801tg58zink9hfosqee801tg58k7unee","linguagem","JavaScript","2023"
"143kovv42rj143ko4i6qxokr97wxxq8w","linguagem","SQL","2023"
"143kovv42rj143ko4i6qxokr97wxxq8w","linguagem","Python","2023"
"4a67k7kuz97dju84a67kfa2dks1jkcx6","linguagem","SQL","2023"
"4a67k7kuz97dju84a67kfa2dks1jkcx6","linguagem","Python","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","SQL","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","R","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","Python","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","C/C++/C#","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","Java","2023"
"ohfgtbic917atkfohfgtb22zill99fuc","linguagem","JavaScript","2023"
"cfs7o0w22h86yb15xhqhcfs7orbf2lc7","linguagem","SQL","2023"
"agi2cc3st5k6lm4agi2coz8v85nm7i44","linguagem","SQL","2023"
"agi2cc3st5k6lm4agi2coz8v85nm7i44","linguagem","Python","2023"
"jwe8l8a4vx8qgjwehfec8q831lhwpr1a","linguagem","SQL","2023"
"jwe8l8a4vx8qgjwehfec8q831lhwpr1a","linguagem","C/C++/C#","2023"
"jwe8l8a4vx8qgjwehfec8q831lhwpr1a","linguagem","SAS/Stata","2023"
"jwe8l8a4vx8qgjwehfec8q831lhwpr1a","linguagem","Visual Basic/VBA","2023"
"ueysz1j5idi3fnd97bh5ueysz1kpchg3","linguagem","SQL","2023"
"ueysz1j5idi3fnd97bh5ueysz1kpchg3","linguagem","Python","2023"
"orayyynt22a3113uy4bi6morayyyna6u","linguagem","SQL","2023"
"orayyynt22a3113uy4bi6morayyyna6u","linguagem","Python","2023"
"orayyynt22a3113uy4bi6morayyyna6u","linguagem","Java","2023"
"orayyynt22a3113uy4bi6morayyyna6u","linguagem","SAS/Stata","2023"
"orayyynt22a3113uy4bi6morayyyna6u","linguagem","JavaScript","2023"
"wbmj47nowiwooj9wbmj9z1jcs177hkym","linguagem","SQL","2023"
"wbmj47nowiwooj9wbmj9z1jcs177hkym","linguagem","R","2023"
"wbmj47nowiwooj9wbmj9z1jcs177hkym","linguagem","Python","2023"
"wbmj47nowiwooj9wbmj9z1jcs177hkym","linguagem","SAS/Stata","2023"
"xwvsewfcpuvzgxth51mxwvs1a2tznyee","linguagem","SQL","2023"
"6d9d65vcgr4jsgh6d9nk0p3jl18w1bhb","linguagem","Python","2023"
"vfxqkraz1fgl0aklyncgvfxqk7gqy950","linguagem","SQL","2023"
"vfxqkraz1fgl0aklyncgvfxqk7gqy950","linguagem","Python","2023"
"vfxqkraz1fgl0aklyncgvfxqk7gqy950","linguagem","Visual Basic/VBA","2023"
"v3cetjuk2p8ozwo8j32dv3cet7uzaj8p","linguagem","SQL","2023"
"v3cetjuk2p8ozwo8j32dv3cet7uzaj8p","linguagem","Visual Basic/VBA","2023"
"q2so1pv5fpn7d729ywddtbq2so1pv4jy","linguagem","SQL","2023"
"q2so1pv5fpn7d729ywddtbq2so1pv4jy","linguagem","R","2023"
"q2so1pv5fpn7d729ywddtbq2so1pv4jy","linguagem","Python","2023"
"q2so1pv5fpn7d729ywddtbq2so1pv4jy","linguagem","Visual Basic/VBA","2023"
"xb77io17va3f8wclwzgxiaxb77io17vp","linguagem","Python","2023"
"xb77io17va3f8wclwzgxiaxb77io17vp","linguagem","C/C++/C#","2023"
"xb77io17va3f8wclwzgxiaxb77io17vp","linguagem","Java","2023"
"xb77io17va3f8wclwzgxiaxb77io17vp","linguagem","JavaScript","2023"
"dk2qokjkr4587d29qmhdk2qok0c0yml1","linguagem","SQL","2023"
"dk2qokjkr4587d29qmhdk2qok0c0yml1","linguagem","Python","2023"
"a6jt2hqrbwdsd5wya6jt2zdn3ccq8xlb","linguagem","SQL","2023"
"a6jt2hqrbwdsd5wya6jt2zdn3ccq8xlb","linguagem","Python","2023"
"8xf9992y2hqnplnst8xf9992monrxg71","linguagem","SQL","2023"
"8xf9992y2hqnplnst8xf9992monrxg71","linguagem","R","2023"
"kkds3tgwacfy35m1kkdsqqrkw8vv4ax6","linguagem","SQL","2023"
"kkds3tgwacfy35m1kkdsqqrkw8vv4ax6","linguagem","R","2023"
"kkds3tgwacfy35m1kkdsqqrkw8vv4ax6","linguagem","Python","2023"
"va4wblqswzolmqv47s8sg3va4wbw2qdt","linguagem","SQL","2023"
"lfggtu9cw6xmo5ifxylfgg92sxdxq9p5","linguagem","SQL","2023"
"lfggtu9cw6xmo5ifxylfgg92sxdxq9p5","linguagem","Python","2023"
"lfggtu9cw6xmo5ifxylfgg92sxdxq9p5","linguagem","Scala","2023"
"om2x0ic4v6k6xxbw569om2x0y6t4b79o","linguagem","SQL","2023"
"1cjkgi9jv6i12fgn1f71cjkgi9uff76z","linguagem","SQL","2023"
"1cjkgi9jv6i12fgn1f71cjkgi9uff76z","linguagem","R","2023"
"1cjkgi9jv6i12fgn1f71cjkgi9uff76z","linguagem","Python","2023"
"nk442mqx2xtkl3wymx4nk442j15zrkol","linguagem","SQL","2023"
"nk442mqx2xtkl3wymx4nk442j15zrkol","linguagem","Python","2023"
"ifdn65blw8bu4uslnjf5ifdnrukwn3om","linguagem","SQL","2023"
"ifdn65blw8bu4uslnjf5ifdnrukwn3om","linguagem","Python","2023"
"ifdn65blw8bu4uslnjf5ifdnrukwn3om","linguagem","SAS/Stata","2023"
"opmaq32su9wfm4vc88xopmaq32s8icq0","linguagem","SQL","2023"
"opmaq32su9wfm4vc88xopmaq32s8icq0","linguagem","R","2023"
"opmaq32su9wfm4vc88xopmaq32s8icq0","linguagem","Python","2023"
"z5r7ev64qj54q5r7linwz5r7evjmy4xq","linguagem","Python","2023"
"rvf6leeo98593dcar5drvf6rs3aj0vx6","linguagem","SQL","2023"
"rvf6leeo98593dcar5drvf6rs3aj0vx6","linguagem","Python","2023"
"7sz2yjbbuur19jbk4i7sz2yj39t9mtip","linguagem","SQL","2023"
"7sz2yjbbuur19jbk4i7sz2yj39t9mtip","linguagem","R","2023"
"7sz2yjbbuur19jbk4i7sz2yj39t9mtip","linguagem","Python","2023"
"7sz2yjbbuur19jbk4i7sz2yj39t9mtip","linguagem","Scala","2023"
"1nbi1gijbln24ntm1nbi19wkxnp2z7y8","linguagem","SQL","2023"
"1nbi1gijbln24ntm1nbi19wkxnp2z7y8","linguagem","Python","2023"
"8742emy8c8j7jxmdsw2r8742e9thhu66","linguagem","SQL","2023"
"8742emy8c8j7jxmdsw2r8742e9thhu66","linguagem","Python","2023"
"8742emy8c8j7jxmdsw2r8742e9thhu66","linguagem","Visual Basic/VBA","2023"
"8742emy8c8j7jxmdsw2r8742e9thhu66","linguagem","PHP","2023"
"qghf5y12o67l2ssqghfyspw20kpfaj9t","linguagem","SQL","2023"
"qghf5y12o67l2ssqghfyspw20kpfaj9t","linguagem","Python","2023"
"m04glc335odulflc3xwtum04gl2hubnj","linguagem","SQL","2023"
"sl518mtnewz6kjhfj1osl518a9zlj68e","linguagem","SQL","2023"
"sl518mtnewz6kjhfj1osl518a9zlj68e","linguagem","Python","2023"
"5k786ogtjk0gn7mf95k786oy39jrwhb1","linguagem","SQL","2023"
"5k786ogtjk0gn7mf95k786oy39jrwhb1","linguagem","Python","2023"
"5k786ogtjk0gn7mf95k786oy39jrwhb1","linguagem","Java","2023"
"5k786ogtjk0gn7mf95k786oy39jrwhb1","linguagem","JavaScript","2023"
"bfqj04ktkvcwfutah59zcynbfqj04krg","linguagem","SQL","2023"
"kgawsdvuagx114jd1kgawsd560p9vysn","linguagem","SQL","2023"
"kgawsdvuagx114jd1kgawsd560p9vysn","linguagem","Python","2023"
"kgawsdvuagx114jd1kgawsd560p9vysn","linguagem","Java","2023"
"kgawsdvuagx114jd1kgawsd560p9vysn","linguagem","JavaScript","2023"
"voqvwzii90ncuzr51xovoq0jxuib1dn6","linguagem","SQL","2023"
"y7sald6bkbhjfc9xrkwoy7sal10rijau","linguagem","SQL","2023"
"y7sald6bkbhjfc9xrkwoy7sal10rijau","linguagem","Python","2023"
"w99n9svxwuw8i2kgvgw3w6iwy88qbxok","linguagem","Python","2023"
"bp1wxmdhugr4udafbp9u47i8g71a43w0","linguagem","SQL","2023"
"bp1wxmdhugr4udafbp9u47i8g71a43w0","linguagem","Python","2023"
"trg62gf9t8slaqg5swtrg6kcrl4k7bq1","linguagem","SQL","2023"
"trg62gf9t8slaqg5swtrg6kcrl4k7bq1","linguagem","Python","2023"
"cu1pndgb04lvzog5xp9cu1pndd833qly","linguagem","SQL","2023"
"cu1pndgb04lvzog5xp9cu1pndd833qly","linguagem","Python","2023"
"wltwnm2ocrkd5hnfetimfc8gwltwnm2o","linguagem","SQL","2023"
"wltwnm2ocrkd5hnfetimfc8gwltwnm2o","linguagem","Python","2023"
"2uxn1svv5ili7yix576vz4tbuixepiyi","linguagem","SQL","2023"
"2uxn1svv5ili7yix576vz4tbuixepiyi","linguagem","Scala","2023"
"dj9g3f4ou9muabr89mpdj9g3szhg03nw","linguagem","Python","2023"
"dj9g3f4ou9muabr89mpdj9g3szhg03nw","linguagem","Visual Basic/VBA","2023"
"5w8yunbk7be2avciw3pt35w8yunbzyid","linguagem","SQL","2023"
"5w8yunbk7be2avciw3pt35w8yunbzyid","linguagem","Python","2023"
"xntz9mdt2ifb8ghacvvixntz9mk9ofq0","linguagem","SQL","2023"
"xntz9mdt2ifb8ghacvvixntz9mk9ofq0","linguagem","Python","2023"
"80kptwjf7gzpflsu26580kptzo4p8mse","linguagem","SQL","2023"
"80kptwjf7gzpflsu26580kptzo4p8mse","linguagem","Python","2023"
"b2johhgrlfzbz3byb2johhwhn77chb1m","linguagem","SQL","2023"
"b2johhgrlfzbz3byb2johhwhn77chb1m","linguagem","R","2023"
"b2johhgrlfzbz3byb2johhwhn77chb1m","linguagem","Python","2023"
"b2johhgrlfzbz3byb2johhwhn77chb1m","linguagem","Java","2023"
"b2johhgrlfzbz3byb2johhwhn77chb1m","linguagem","Scala","2023"
"eekfngvplag8eekfpazjj4mosws0qrxc","linguagem","SQL","2023"
"eekfngvplag8eekfpazjj4mosws0qrxc","linguagem","Python","2023"
"vprduqdt0np0gdvprduvj30dl3liml6r","linguagem","SQL","2023"
"vprduqdt0np0gdvprduvj30dl3liml6r","linguagem","Python","2023"
"vprduqdt0np0gdvprduvj30dl3liml6r","linguagem","Visual Basic/VBA","2023"
"ykpv0s2pcx17pbk9wegykpv0s27djduo","linguagem","SQL","2023"
"ykpv0s2pcx17pbk9wegykpv0s27djduo","linguagem","Python","2023"
"jj2y7b9ks9b5tz9214qml7jj2y7b9j6y","linguagem","SQL","2023"
"jj2y7b9ks9b5tz9214qml7jj2y7b9j6y","linguagem","Visual Basic/VBA","2023"
"rza6ys6pw5oppgk9p8srza6ys658rh9d","linguagem","SQL","2023"
"rza6ys6pw5oppgk9p8srza6ys658rh9d","linguagem","Python","2023"
"f5gn26c0so95yaoy15f5gnnwl0o3tezh","linguagem","SQL","2023"
"f5gn26c0so95yaoy15f5gnnwl0o3tezh","linguagem","Python","2023"
"f5gn26c0so95yaoy15f5gnnwl0o3tezh","linguagem","Java","2023"
"f5gn26c0so95yaoy15f5gnnwl0o3tezh","linguagem","PHP","2023"
"f5gn26c0so95yaoy15f5gnnwl0o3tezh","linguagem","JavaScript","2023"
"xekwwl5n1zdo8a1v5fxekptmqrdhsdcl","linguagem","SQL","2023"
"xekwwl5n1zdo8a1v5fxekptmqrdhsdcl","linguagem","Python","2023"
"shewa9dfpvehgk21qshectitexggycca","linguagem","SQL","2023"
"shewa9dfpvehgk21qshectitexggycca","linguagem","Python","2023"
"36kbqpzzbroye2kn18036kbqzin09irc","linguagem","SQL","2023"
"93ezn3mhwdzve393ez7z9gluq29o7jrl","linguagem","SQL","2023"
"jdyeft8n5595ift7jdyefcccqg2ul62s","linguagem","SQL","2023"
"jdyeft8n5595ift7jdyefcccqg2ul62s","linguagem","Python","2023"
"phfb4q490ahuratkheqvdlphfbkuqh0r","linguagem","SQL","2023"
"phfb4q490ahuratkheqvdlphfbkuqh0r","linguagem","Python","2023"
"uwlhi7e26pd4u2oc3et02kuwlhi7e1bk","linguagem","SQL","2023"
"uwlhi7e26pd4u2oc3et02kuwlhi7e1bk","linguagem","Python","2023"
"pwu2izyb99iksidbg0nxpwu2iz154650","linguagem","SQL","2023"
"pwu2izyb99iksidbg0nxpwu2iz154650","linguagem","Python","2023"
"pwu2izyb99iksidbg0nxpwu2iz154650","linguagem","C/C++/C#","2023"
"pwu2izyb99iksidbg0nxpwu2iz154650","linguagem","Java","2023"
"b29e577enfz6ma2zey4b29e5c7c78rrm","linguagem","Python","2023"
"olwp0b04aokpfwsolwp0jsl8ktvaaq0n","linguagem","Python","2023"
"lojrhlyupay895wr8lojrhdizk66lixu","linguagem","SQL","2023"
"7ul07ijf4bfpvlnm7ul0a2r9ju3xg29h","linguagem","SQL","2023"
"7ul07ijf4bfpvlnm7ul0a2r9ju3xg29h","linguagem","Python","2023"
"adudbr74panqm75yadudbriaucqwz56j","linguagem","SQL","2023"
"adudbr74panqm75yadudbriaucqwz56j","linguagem","Python","2023"
"4vdzj32a0ztj96j1hk0m4vdzj8vpqref","linguagem","SQL","2023"
"4vdzj32a0ztj96j1hk0m4vdzj8vpqref","linguagem","Java","2023"
"4vdzj32a0ztj96j1hk0m4vdzj8vpqref","linguagem","JavaScript","2023"
"quktpf517pfb2foh5mqutr4czcrtoqof","linguagem","SQL","2023"
"quktpf517pfb2foh5mqutr4czcrtoqof","linguagem","Python","2023"
"2fvzohdkn3cor8iwfm2fvzoh6cx45isu","linguagem","R","2023"
"2fvzohdkn3cor8iwfm2fvzoh6cx45isu","linguagem","Visual Basic/VBA","2023"
"zhavjl8w55bkiv76jvqzezhavjlihgf3","linguagem","SQL","2023"
"zhavjl8w55bkiv76jvqzezhavjlihgf3","linguagem","Python","2023"
"zhavjl8w55bkiv76jvqzezhavjlihgf3","linguagem","Scala","2023"
"88b8ramuthtn5bqm58uk88b8ryck5uyu","linguagem","SQL","2023"
"88b8ramuthtn5bqm58uk88b8ryck5uyu","linguagem","Python","2023"
"3e7a2y2zh0zgddb3e7sg1ewnly601yjl","linguagem","SQL","2023"
"3e7a2y2zh0zgddb3e7sg1ewnly601yjl","linguagem","R","2023"
"3e7a2y2zh0zgddb3e7sg1ewnly601yjl","linguagem","Python","2023"
"3e7a2y2zh0zgddb3e7sg1ewnly601yjl","linguagem","SAS/Stata","2023"
"qi1u7xbamkgpn551l0ouqi1u7xwh2r0g","linguagem","SQL","2023"
"qi1u7xbamkgpn551l0ouqi1u7xwh2r0g","linguagem","Python","2023"
"05na8bynsxjppjlrgsfb405na83mpw9f","linguagem","SQL","2023"
"05na8bynsxjppjlrgsfb405na83mpw9f","linguagem","C/C++/C#","2023"
"05na8bynsxjppjlrgsfb405na83mpw9f","linguagem",".NET","2023"
"gvgx4ydy36townpo6egvgx4y3titmm6y","linguagem","SQL","2023"
"gvgx4ydy36townpo6egvgx4y3titmm6y","linguagem","Java","2023"
"gvgx4ydy36townpo6egvgx4y3titmm6y","linguagem","Visual Basic/VBA","2023"
"gvgx4ydy36townpo6egvgx4y3titmm6y","linguagem","JavaScript","2023"
"kvfxpqdps1df1n6lfkvfxp5gcjbhmvar","linguagem","SQL","2023"
"kvfxpqdps1df1n6lfkvfxp5gcjbhmvar","linguagem","Python","2023"
"1pfaacuejf5x81pajv9shsciur46l5rv","linguagem","SQL","2023"
"1pfaacuejf5x81pajv9shsciur46l5rv","linguagem","R","2023"
"1pfaacuejf5x81pajv9shsciur46l5rv","linguagem","Python","2023"
"hqyiyjt54eip3zkhqyiyrxgcw0j8e9jd","linguagem","SQL","2023"
"hqyiyjt54eip3zkhqyiyrxgcw0j8e9jd","linguagem","Python","2023"
"po6q4rmn3kulkqoiwpo6qjs2j5stiqga","linguagem","SQL","2023"
"po6q4rmn3kulkqoiwpo6qjs2j5stiqga","linguagem","Python","2023"
"po6q4rmn3kulkqoiwpo6qjs2j5stiqga","linguagem","Visual Basic/VBA","2023"
"rnwialzpkg3fggf1rnwialqeqj4b9i2i","linguagem","SQL","2023"
"rnwialzpkg3fggf1rnwialqeqj4b9i2i","linguagem","Python","2023"
"1juqnnq8w5g1juq25h20elmadyv519wl","linguagem","SQL","2023"
"1juqnnq8w5g1juq25h20elmadyv519wl","linguagem","Python","2023"
"gm9e8jav52ruqcfv8xv947gm9e8pc010","linguagem","SQL","2023"
"gm9e8jav52ruqcfv8xv947gm9e8pc010","linguagem","Python","2023"
"3otesjs9in5cn6bfv173otesjs67lxtg","linguagem","SQL","2023"
"3otesjs9in5cn6bfv173otesjs67lxtg","linguagem","R","2023"
"58kep0ke192zgozq1sch58kemveb9hqi","linguagem","SQL","2023"
"58kep0ke192zgozq1sch58kemveb9hqi","linguagem","Python","2023"
"58kep0ke192zgozq1sch58kemveb9hqi","linguagem","Visual Basic/VBA","2023"
"f9aubuhk38gapxq8eqf9aubuy45bktxb","linguagem","SQL","2023"
"f9aubuhk38gapxq8eqf9aubuy45bktxb","linguagem","Python","2023"
"thxz3i07imdb2gg4g43thxz3ivd3xc44","linguagem","SQL","2023"
"thxz3i07imdb2gg4g43thxz3ivd3xc44","linguagem","Python","2023"
"thxz3i07imdb2gg4g43thxz3ivd3xc44","linguagem","SAS/Stata","2023"
"aa3meg08a2w1eaa34kanyu2ydyoa4kzg","linguagem","SQL","2023"
"aa3meg08a2w1eaa34kanyu2ydyoa4kzg","linguagem","Python","2023"
"zsgecbshqk3buh5qcmnzsge1zd7po80t","linguagem","SQL","2023"
"zsgecbshqk3buh5qcmnzsge1zd7po80t","linguagem","Python","2023"
"pazu04ezh7re2odxtsppazubpq7gtc6v","linguagem","SQL","2023"
"pazu04ezh7re2odxtsppazubpq7gtc6v","linguagem","Python","2023"
"910kw6ow57h4m5son4910kwwhcodx0mg","linguagem","SQL","2023"
"910kw6ow57h4m5son4910kwwhcodx0mg","linguagem","Python","2023"
"hn4g153jtqjjiyahn4gz1zbqiyhavdoz","linguagem","SQL","2023"
"hn4g153jtqjjiyahn4gz1zbqiyhavdoz","linguagem","Python","2023"
"hn4g153jtqjjiyahn4gz1zbqiyhavdoz","linguagem","Matlab","2023"
"3iaufofa2hob1ncmdi23iaufod4oa5bn","linguagem","SQL","2023"
"3iaufofa2hob1ncmdi23iaufod4oa5bn","linguagem","Python","2023"
"inl19eyjmr7vyvinl1xyxoo2ynrqyt1g","linguagem","SQL","2023"
"inl19eyjmr7vyvinl1xyxoo2ynrqyt1g","linguagem","Python","2023"
"inl19eyjmr7vyvinl1xyxoo2ynrqyt1g","linguagem","Java","2023"
"inl19eyjmr7vyvinl1xyxoo2ynrqyt1g","linguagem","JavaScript","2023"
"894hu3fk1ugr4kuodgwcu894hup1w1hc","linguagem","SQL","2023"
"894hu3fk1ugr4kuodgwcu894hup1w1hc","linguagem","Python","2023"
"b6tfhk3aw21yf49b6tp0adywtdxre0z3","linguagem","SQL","2023"
"8gvsiuc06fdvlctafkgkn8gvsh8ih2vb","linguagem","SQL","2023"
"8gvsiuc06fdvlctafkgkn8gvsh8ih2vb","linguagem","Python","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","linguagem","SQL","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","linguagem","Python","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","linguagem","Visual Basic/VBA","2023"
"cueoxn7pvxzwolzlcueoxixb4kc7vzts","linguagem","SQL","2023"
"cueoxn7pvxzwolzlcueoxixb4kc7vzts","linguagem","Python","2023"
"4b8c9xrtez8ofa1d4b89vmdmhb04l0hy","linguagem","SQL","2023"
"4b8c9xrtez8ofa1d4b89vmdmhb04l0hy","linguagem","Python","2023"
"2faf7uswxnid3iqts2fafbhukaz2rvax","linguagem","SQL","2023"
"2faf7uswxnid3iqts2fafbhukaz2rvax","linguagem","Python","2023"
"2faf7uswxnid3iqts2fafbhukaz2rvax","linguagem","Java","2023"
"2faf7uswxnid3iqts2fafbhukaz2rvax","linguagem","JavaScript","2023"
"ljthvtg8x7mjf6tclve4wlljthvtgf8m","linguagem","SQL","2023"
"ljthvtg8x7mjf6tclve4wlljthvtgf8m","linguagem","Python","2023"
"6cxqarav1bi89zuigp6cxqaraaqbdf0j","linguagem","SQL","2023"
"6cxqarav1bi89zuigp6cxqaraaqbdf0j","linguagem","R","2023"
"6cxqarav1bi89zuigp6cxqaraaqbdf0j","linguagem","Python","2023"
"6cxqarav1bi89zuigp6cxqaraaqbdf0j","linguagem","Scala","2023"
"pzhg4bb9472m7pzhl6ozl7eyqyvpshl6","linguagem","SQL","2023"
"pzhg4bb9472m7pzhl6ozl7eyqyvpshl6","linguagem","Python","2023"
"v5ymjhoacxmof2xhv5ymjdltpi3qrq8q","linguagem","SQL","2023"
"v5ymjhoacxmof2xhv5ymjdltpi3qrq8q","linguagem","R","2023"
"v5ymjhoacxmof2xhv5ymjdltpi3qrq8q","linguagem","Python","2023"
"0azf0jf1ydfqkp0azfxtfwkz1ph9k98y","linguagem","SQL","2023"
