"respondente_id","categoria","tecnologia","ano_pesquisa"
"mnspqr91ixvqdgqw2l2u5mnspqrmzsqr","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"mnspqr91ixvqdgqw2l2u5mnspqrmzsqr","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"mnspqr91ixvqdgqw2l2u5mnspqrmzsqr","tipo_dado_trabalhado","Textos/Documentos","2024"
"mnspqr91ixvqdgqw2l2u5mnspqrmzsqr","tipo_dado_trabalhado","Planilhas","2024"
"c13s2el8mw7ftj447mgxzl3c13s2e8lq","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"c13s2el8mw7ftj447mgxzl3c13s2e8lq","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"c13s2el8mw7ftj447mgxzl3c13s2e8lq","tipo_dado_trabalhado","Textos/Documentos","2024"
"c13s2el8mw7ftj447mgxzl3c13s2e8lq","tipo_dado_trabalhado","Planilhas","2024"
"wc5lqqeux24g549nwc5lqqedr8uvvlpf","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"wc5lqqeux24g549nwc5lqqedr8uvvlpf","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"wc5lqqeux24g549nwc5lqqedr8uvvlpf","tipo_dado_trabalhado","Planilhas","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","tipo_dado_trabalhado","Textos/Documentos","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","tipo_dado_trabalhado","Planilhas","2024"
"v4wxsx3e6jctn7gma5ov4w2vh1gicopq","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"v4wxsx3e6jctn7gma5ov4w2vh1gicopq","tipo_dado_trabalhado","Textos/Documentos","2024"
"v4wxsx3e6jctn7gma5ov4w2vh1gicopq","tipo_dado_trabalhado","Planilhas","2024"
"a3isc7mwtgz42wa3imw18ksmke3g5i0y","tipo_dado_trabalhado","Planilhas","2024"
"a3isc7mwtgz42wa3imw18ksmke3g5i0y","tipo_dado_trabalhado","Dados georeferenciados","2024"
"x2973beyx6bue5x29brcy1wvsca7mqso","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"x2973beyx6bue5x29brcy1wvsca7mqso","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"x2973beyx6bue5x29brcy1wvsca7mqso","tipo_dado_trabalhado","Planilhas","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","tipo_dado_trabalhado","Textos/Documentos","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","tipo_dado_trabalhado","Planilhas","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","tipo_dado_trabalhado","Dados georeferenciados","2024"
"hp3djt0k2qijxfs0nyyf17fhp3djt0k2","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"hp3djt0k2qijxfs0nyyf17fhp3djt0k2","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"hp3djt0k2qijxfs0nyyf17fhp3djt0k2","tipo_dado_trabalhado","Planilhas","2024"
"z2i0m8cktkhyjcg7v8z2ic1r11idk7p4","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"z2i0m8cktkhyjcg7v8z2ic1r11idk7p4","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"z2i0m8cktkhyjcg7v8z2ic1r11idk7p4","tipo_dado_trabalhado","Textos/Documentos","2024"
"z2i0m8cktkhyjcg7v8z2ic1r11idk7p4","tipo_dado_trabalhado","Planilhas","2024"
"y47euvibzjoawhf249y47kjai5z1zc3y","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"y47euvibzjoawhf249y47kjai5z1zc3y","tipo_dado_trabalhado","Planilhas","2024"
"k7yu9q6mippmayassh99k7yuoiev078s","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"k7yu9q6mippmayassh99k7yuoiev078s","tipo_dado_trabalhado","Planilhas","2024"
"k7yu9q6mippmayassh99k7yuoiev078s","tipo_dado_trabalhado","Dados georeferenciados","2024"
"mlj08cv0qlamlj4rq8rgqqsfedxhidt4","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"mlj08cv0qlamlj4rq8rgqqsfedxhidt4","tipo_dado_trabalhado","Imagens","2024"
"mlj08cv0qlamlj4rq8rgqqsfedxhidt4","tipo_dado_trabalhado","Textos/Documentos","2024"
"mlj08cv0qlamlj4rq8rgqqsfedxhidt4","tipo_dado_trabalhado","Planilhas","2024"
"mlj08cv0qlamlj4rq8rgqqsfedxhidt4","tipo_dado_trabalhado","Dados georeferenciados","2024"
"ulq95mfli4fvxpl1ule5uh86ospntvu0","tipo_dado_trabalhado","Imagens","2024"
"ulq95mfli4fvxpl1ule5uh86ospntvu0","tipo_dado_trabalhado","Textos/Documentos","2024"
"ulq95mfli4fvxpl1ule5uh86ospntvu0","tipo_dado_trabalhado","Vídeos","2024"
"ulq95mfli4fvxpl1ule5uh86ospntvu0","tipo_dado_trabalhado","Planilhas","2024"
"jf62md7bimws8u2ojf62mdtkuxl7o7wo","tipo_dado_trabalhado","Textos/Documentos","2024"
"jf62md7bimws8u2ojf62mdtkuxl7o7wo","tipo_dado_trabalhado","Planilhas","2024"
"1y3stmm44uouxn1y3syoeqjapeah1dn4","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"1y3stmm44uouxn1y3syoeqjapeah1dn4","tipo_dado_trabalhado","Planilhas","2024"
"0jsmqxd89i5r125j990jswguo09irzsy","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"0jsmqxd89i5r125j990jswguo09irzsy","tipo_dado_trabalhado","Imagens","2024"
"0jsmqxd89i5r125j990jswguo09irzsy","tipo_dado_trabalhado","Textos/Documentos","2024"
"0jsmqxd89i5r125j990jswguo09irzsy","tipo_dado_trabalhado","Planilhas","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Imagens","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Textos/Documentos","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Vídeos","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Áudios","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Planilhas","2024"
"a6ygwzissrlca6yjkaisw1uztzm2cknr","tipo_dado_trabalhado","Dados georeferenciados","2024"
"8xmsuvhbs9kut98a59j4t8xmsuvh4ow3","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"8xmsuvhbs9kut98a59j4t8xmsuvh4ow3","tipo_dado_trabalhado","Planilhas","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Imagens","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Textos/Documentos","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Áudios","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Planilhas","2024"
"mbvdninlkgon4xxg6kph9b9sbmbvdnip","tipo_dado_trabalhado","Dados georeferenciados","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","tipo_dado_trabalhado","Textos/Documentos","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","tipo_dado_trabalhado","Planilhas","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","tipo_dado_trabalhado","Dados georeferenciados","2024"
"npxbhsaq2hrg1z83j3syunpxbhswxqi8","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"npxbhsaq2hrg1z83j3syunpxbhswxqi8","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"npxbhsaq2hrg1z83j3syunpxbhswxqi8","tipo_dado_trabalhado","Textos/Documentos","2024"
"npxbhsaq2hrg1z83j3syunpxbhswxqi8","tipo_dado_trabalhado","Planilhas","2024"
"npxbhsaq2hrg1z83j3syunpxbhswxqi8","tipo_dado_trabalhado","Dados georeferenciados","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Imagens","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Textos/Documentos","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Áudios","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","tipo_dado_trabalhado","Planilhas","2024"
"pqc8px6ump3ow5ait0kppqc8rvth5nne","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"pqc8px6ump3ow5ait0kppqc8rvth5nne","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"pqc8px6ump3ow5ait0kppqc8rvth5nne","tipo_dado_trabalhado","Planilhas","2024"
"mssdjs4t1154cze6stxmssdjlld34vxo","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"mssdjs4t1154cze6stxmssdjlld34vxo","tipo_dado_trabalhado","Planilhas","2024"
"ene6ar3ygdgf9viuk5o82ene6ii9h11q","tipo_dado_trabalhado","Imagens","2024"
"ene6ar3ygdgf9viuk5o82ene6ii9h11q","tipo_dado_trabalhado","Textos/Documentos","2024"
"ene6ar3ygdgf9viuk5o82ene6ii9h11q","tipo_dado_trabalhado","Vídeos","2024"
"ene6ar3ygdgf9viuk5o82ene6ii9h11q","tipo_dado_trabalhado","Áudios","2024"
"ene6ar3ygdgf9viuk5o82ene6ii9h11q","tipo_dado_trabalhado","Planilhas","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Imagens","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Textos/Documentos","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Vídeos","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Áudios","2024"
"qkurmlje6csma6rodg0rhqkurmlz651d","tipo_dado_trabalhado","Planilhas","2024"
"6hfg6inu5tqi4q3hccy26hfg6iibxcrv","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"6hfg6inu5tqi4q3hccy26hfg6iibxcrv","tipo_dado_trabalhado","Planilhas","2024"
"b38xhbruqyk40wlot74gb38xhbaxpkvd","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"b38xhbruqyk40wlot74gb38xhbaxpkvd","tipo_dado_trabalhado","Planilhas","2024"
"3axqups85wj3i84qb0t3axqupst2mz20","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"3axqups85wj3i84qb0t3axqupst2mz20","tipo_dado_trabalhado","Planilhas","2024"
"tem9gnh2fubrppay5tem9xwnaikv53xs","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"tem9gnh2fubrppay5tem9xwnaikv53xs","tipo_dado_trabalhado","Planilhas","2024"
"e7td2r96l3ff1g2g1ve7tdyun6375579","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"e7td2r96l3ff1g2g1ve7tdyun6375579","tipo_dado_trabalhado","Textos/Documentos","2024"
"e7td2r96l3ff1g2g1ve7tdyun6375579","tipo_dado_trabalhado","Planilhas","2024"
"0zopjnawacfjz5tnhj9azgp0zopjnawt","tipo_dado_trabalhado","Textos/Documentos","2024"
"clg1gfu6wzdxehqgr4clg1gfugaidpdq","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"clg1gfu6wzdxehqgr4clg1gfugaidpdq","tipo_dado_trabalhado","Planilhas","2024"
"sjznqcfczzw4gsjznr1slmconab9f9mg","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"sjznqcfczzw4gsjznr1slmconab9f9mg","tipo_dado_trabalhado","Textos/Documentos","2024"
"sjznqcfczzw4gsjznr1slmconab9f9mg","tipo_dado_trabalhado","Planilhas","2024"
"sjznqcfczzw4gsjznr1slmconab9f9mg","tipo_dado_trabalhado","Dados georeferenciados","2024"
"bnyl4mb3e8dyn3ylbnjm6y9hvgie4i56","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"bnyl4mb3e8dyn3ylbnjm6y9hvgie4i56","tipo_dado_trabalhado","Planilhas","2024"
"aro9ghhresda2b8aro9ghlphngh0twnz","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"aro9ghhresda2b8aro9ghlphngh0twnz","tipo_dado_trabalhado","Planilhas","2024"
"juc8gf1e8kogwpn95djuc8gbc7clhvwr","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"juc8gf1e8kogwpn95djuc8gbc7clhvwr","tipo_dado_trabalhado","Planilhas","2024"
"x54ga0o8iz8f2mljo0x54ga29k43ebvn","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"x54ga0o8iz8f2mljo0x54ga29k43ebvn","tipo_dado_trabalhado","Textos/Documentos","2024"
"x54ga0o8iz8f2mljo0x54ga29k43ebvn","tipo_dado_trabalhado","Planilhas","2024"
"x3h65tav7ismku1x3h65tfjdnho70ju3","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"x3h65tav7ismku1x3h65tfjdnho70ju3","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"x3h65tav7ismku1x3h65tfjdnho70ju3","tipo_dado_trabalhado","Textos/Documentos","2024"
"x3h65tav7ismku1x3h65tfjdnho70ju3","tipo_dado_trabalhado","Planilhas","2024"
"ewfww8mn9n5kyixzewfww8m07si7lxgl","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"ewfww8mn9n5kyixzewfww8m07si7lxgl","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"ewfww8mn9n5kyixzewfww8m07si7lxgl","tipo_dado_trabalhado","Planilhas","2024"
"ewfww8mn9n5kyixzewfww8m07si7lxgl","tipo_dado_trabalhado","Dados georeferenciados","2024"
"567dlaguvxhgn445xy7567dlej2bn27z","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"567dlaguvxhgn445xy7567dlej2bn27z","tipo_dado_trabalhado","Planilhas","2024"
"urmzecvj5tjj1w74hzzurmze04inpfhr","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"urmzecvj5tjj1w74hzzurmze04inpfhr","tipo_dado_trabalhado","Textos/Documentos","2024"
"urmzecvj5tjj1w74hzzurmze04inpfhr","tipo_dado_trabalhado","Planilhas","2024"
"urmzecvj5tjj1w74hzzurmze04inpfhr","tipo_dado_trabalhado","Dados georeferenciados","2024"
"zbff4spv3hmfx12rqsxzbff49qkbvbfm","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"zbff4spv3hmfx12rqsxzbff49qkbvbfm","tipo_dado_trabalhado","Textos/Documentos","2024"
"zbff4spv3hmfx12rqsxzbff49qkbvbfm","tipo_dado_trabalhado","Planilhas","2024"
"zbff4spv3hmfx12rqsxzbff49qkbvbfm","tipo_dado_trabalhado","Dados georeferenciados","2024"
"k315lavhmgwb29kdu6v7k315la184vjw","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"k315lavhmgwb29kdu6v7k315la184vjw","tipo_dado_trabalhado","Textos/Documentos","2024"
"k315lavhmgwb29kdu6v7k315la184vjw","tipo_dado_trabalhado","Planilhas","2024"
"i9sin9dhu0eejwlk99ni9sym19nnxjg8","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"i9sin9dhu0eejwlk99ni9sym19nnxjg8","tipo_dado_trabalhado","Textos/Documentos","2024"
"i9sin9dhu0eejwlk99ni9sym19nnxjg8","tipo_dado_trabalhado","Planilhas","2024"
"o3v6waoonwtag9bpbe52uhxo3v6wx9d6","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"o3v6waoonwtag9bpbe52uhxo3v6wx9d6","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"o3v6waoonwtag9bpbe52uhxo3v6wx9d6","tipo_dado_trabalhado","Textos/Documentos","2024"
"o3v6waoonwtag9bpbe52uhxo3v6wx9d6","tipo_dado_trabalhado","Planilhas","2024"
"o3v6waoonwtag9bpbe52uhxo3v6wx9d6","tipo_dado_trabalhado","Dados georeferenciados","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Imagens","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Textos/Documentos","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Planilhas","2024"
"m21v17qglfxfem21v1aow6xf2qp8gs3g","tipo_dado_trabalhado","Dados georeferenciados","2024"
"eah8y68aj6hceah8yp8dpbmfmtms1gh9","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"eah8y68aj6hceah8yp8dpbmfmtms1gh9","tipo_dado_trabalhado","Planilhas","2024"
"c3nceu68vre5e5o32psc3ncpel529i8b","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"c3nceu68vre5e5o32psc3ncpel529i8b","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"c3nceu68vre5e5o32psc3ncpel529i8b","tipo_dado_trabalhado","Textos/Documentos","2024"
"c3nceu68vre5e5o32psc3ncpel529i8b","tipo_dado_trabalhado","Planilhas","2024"
"ywwyd1o2wvqxduz8xhzywwyp0o3n14b3","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"ywwyd1o2wvqxduz8xhzywwyp0o3n14b3","tipo_dado_trabalhado","Textos/Documentos","2024"
"ywwyd1o2wvqxduz8xhzywwyp0o3n14b3","tipo_dado_trabalhado","Planilhas","2024"
"ywwyd1o2wvqxduz8xhzywwyp0o3n14b3","tipo_dado_trabalhado","Dados georeferenciados","2024"
"0gk5xft9pjb7n7lgss5ek0gk5xssvv5c","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"0gk5xft9pjb7n7lgss5ek0gk5xssvv5c","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"0gk5xft9pjb7n7lgss5ek0gk5xssvv5c","tipo_dado_trabalhado","Planilhas","2024"
"0gk5xft9pjb7n7lgss5ek0gk5xssvv5c","tipo_dado_trabalhado","Dados georeferenciados","2024"
"t4xf4vwyag17lx1vdxt4xf4v6boyki81","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"t4xf4vwyag17lx1vdxt4xf4v6boyki81","tipo_dado_trabalhado","Imagens","2024"
"t4xf4vwyag17lx1vdxt4xf4v6boyki81","tipo_dado_trabalhado","Textos/Documentos","2024"
"t4xf4vwyag17lx1vdxt4xf4v6boyki81","tipo_dado_trabalhado","Planilhas","2024"
"m6b1qkry1i498m6b1wptcl16nidx1kyy","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"m6b1qkry1i498m6b1wptcl16nidx1kyy","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"m6b1qkry1i498m6b1wptcl16nidx1kyy","tipo_dado_trabalhado","Planilhas","2024"
"5g2s3xt7myp6j5gr6myltlru4c8p2uwe","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"5g2s3xt7myp6j5gr6myltlru4c8p2uwe","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"5g2s3xt7myp6j5gr6myltlru4c8p2uwe","tipo_dado_trabalhado","Textos/Documentos","2024"
"5g2s3xt7myp6j5gr6myltlru4c8p2uwe","tipo_dado_trabalhado","Planilhas","2024"
"5g2s3xt7myp6j5gr6myltlru4c8p2uwe","tipo_dado_trabalhado","Dados georeferenciados","2024"
"mdwfhto3n66kwo0et4dmdwfht334hjvb","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"mdwfhto3n66kwo0et4dmdwfht334hjvb","tipo_dado_trabalhado","Textos/Documentos","2024"
"mdwfhto3n66kwo0et4dmdwfht334hjvb","tipo_dado_trabalhado","Planilhas","2024"
"mdwfhto3n66kwo0et4dmdwfht334hjvb","tipo_dado_trabalhado","Dados georeferenciados","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Imagens","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Textos/Documentos","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Vídeos","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Áudios","2024"
"6xx9f78xw2c51i52c98aunbz6xx9f78x","tipo_dado_trabalhado","Planilhas","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Imagens","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Textos/Documentos","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Áudios","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Planilhas","2024"
"epu9cemk7zrepgz6pp320ym4uo9itg9c","tipo_dado_trabalhado","Dados georeferenciados","2024"
"tdaiswt8y6o387r56nrtdaisnglaue8t","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"tdaiswt8y6o387r56nrtdaisnglaue8t","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"tdaiswt8y6o387r56nrtdaisnglaue8t","tipo_dado_trabalhado","Planilhas","2024"
"sk1fu386o765wa0xv88g2sk1fu386fdf","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"sk1fu386o765wa0xv88g2sk1fu386fdf","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"sk1fu386o765wa0xv88g2sk1fu386fdf","tipo_dado_trabalhado","Planilhas","2024"
"sk1fu386o765wa0xv88g2sk1fu386fdf","tipo_dado_trabalhado","Dados georeferenciados","2024"
"4e4njvmtih8x6xtqgyj7v4e4njvm27re","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"4e4njvmtih8x6xtqgyj7v4e4njvm27re","tipo_dado_trabalhado","Planilhas","2024"
"yu3moti8nolhjedtyu3movbvtj72cbu7","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"yu3moti8nolhjedtyu3movbvtj72cbu7","tipo_dado_trabalhado","Planilhas","2024"
"12h88h4tr7tndpfer12hxjjt85sfmrpy","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"12h88h4tr7tndpfer12hxjjt85sfmrpy","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"12h88h4tr7tndpfer12hxjjt85sfmrpy","tipo_dado_trabalhado","Textos/Documentos","2024"
"12h88h4tr7tndpfer12hxjjt85sfmrpy","tipo_dado_trabalhado","Planilhas","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Imagens","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Textos/Documentos","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Planilhas","2024"
"hnk8gdylgfg6isxc4dm9nhnk88j95drx","tipo_dado_trabalhado","Dados georeferenciados","2024"
"r5o7glbh9rsym9awuqr5o7gl6w1op5oa","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"r5o7glbh9rsym9awuqr5o7gl6w1op5oa","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"r5o7glbh9rsym9awuqr5o7gl6w1op5oa","tipo_dado_trabalhado","Textos/Documentos","2024"
"r5o7glbh9rsym9awuqr5o7gl6w1op5oa","tipo_dado_trabalhado","Planilhas","2024"
"r5o7glbh9rsym9awuqr5o7gl6w1op5oa","tipo_dado_trabalhado","Dados georeferenciados","2024"
"ed1aaa9eo81w1abcj9ed1am1e7glslm6","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"ed1aaa9eo81w1abcj9ed1am1e7glslm6","tipo_dado_trabalhado","Textos/Documentos","2024"
"ed1aaa9eo81w1abcj9ed1am1e7glslm6","tipo_dado_trabalhado","Planilhas","2024"
"ed1aaa9eo81w1abcj9ed1am1e7glslm6","tipo_dado_trabalhado","Dados georeferenciados","2024"
"djpc3zkhblh6dgkharep7rvdjpc3zoe1","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"djpc3zkhblh6dgkharep7rvdjpc3zoe1","tipo_dado_trabalhado","Planilhas","2024"
"h3vdtxtemfitvoh3vdtmicewmz6pzptx","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"h3vdtxtemfitvoh3vdtmicewmz6pzptx","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
"h3vdtxtemfitvoh3vdtmicewmz6pzptx","tipo_dado_trabalhado","Áudios","2024"
"h3vdtxtemfitvoh3vdtmicewmz6pzptx","tipo_dado_trabalhado","Planilhas","2024"
"dqkmmk9pad613znp7zdqkmkoqeurc3pp","tipo_dado_trabalhado","Imagens","2024"
"dqkmmk9pad613znp7zdqkmkoqeurc3pp","tipo_dado_trabalhado","Textos/Documentos","2024"
"dqkmmk9pad613znp7zdqkmkoqeurc3pp","tipo_dado_trabalhado","Planilhas","2024"
"yk55cdr7nrkd63euyk55c2x651ket535","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"yk55cdr7nrkd63euyk55c2x651ket535","tipo_dado_trabalhado","Planilhas","2024"
"yk55cdr7nrkd63euyk55c2x651ket535","tipo_dado_trabalhado","Dados georeferenciados","2024"
"5os4dy8nddlef6od5osqgu1zg297hyx5","tipo_dado_trabalhado","Dados relacionais (SQL)","2024"
"5os4dy8nddlef6od5osqgu1zg297hyx5","tipo_dado_trabalhado","Dados em bancos NoSQL","2024"
